Poste,Date,Timestamp,Categorie,Plaque
E10,2025-06-03,09:12:24,VL,DC-737-TF
E10,2025-06-03,09:12:26,INCONNU,FA-143-QE
E10,2025-06-03,09:12:30,VL,EH-886-GM
E10,2025-06-03,09:13:11,VL,FK-035-LQ
E10,2025-06-03,09:13:15,VL,EW-682-KP
E10,2025-06-03,09:13:17,VL,GS-067-DK
E10,2025-06-03,09:13:18,VL,GH-041-GX
E10,2025-06-03,09:13:20,VL,HD-875-JX
E10,2025-06-03,09:13:24,VL,EN-402-JQ
E10,2025-06-03,09:13:28,VL,EW-464-QL
E10,2025-06-03,09:13:30,VL,GX-154-GH
E10,2025-06-03,09:13:33,VL,BZ-180-TA
E10,2025-06-03,09:13:35,VL,GD-171-GY
E10,2025-06-03,09:13:46,VL,GK-709-KF
E10,2025-06-03,09:14:18,VL,CJ-410-BA
E10,2025-06-03,09:14:19,VL,FK-461-QH
E10,2025-06-03,09:14:36,VL,EZ-400-SH
E10,2025-06-03,09:14:50,VL,CA-188-FY
E10,2025-06-03,09:15:23,VL,BD-481-BR
E10,2025-06-03,09:15:26,VL,ER-426-GR
E10,2025-06-03,09:15:29,VL,FM-355-DP
E10,2025-06-03,09:15:59,VL,GV-125-KP
E10,2025-06-03,09:16:01,INCONNU,GV-300-AQ
E10,2025-06-03,09:16:03,VL,FS-922-CT
E10,2025-06-03,09:16:05,VL,GW-335-SY
E10,2025-06-03,09:16:07,VL,CQ-284-DY
E10,2025-06-03,09:16:08,VL,BH-235-LF
E10,2025-06-03,09:16:11,VL,9 XF 56
E10,2025-06-03,09:16:13,VL,AC-455-FJ
E10,2025-06-03,09:16:42,VL,GC-054-XP
E10,2025-06-03,09:16:55,VL,ER-657-MY
E10,2025-06-03,09:16:56,VL,DF-942-BP
E10,2025-06-03,09:17:18,INCONNU,DF-889-NY
E10,2025-06-03,09:17:42,VL,FW-030-VT
E10,2025-06-03,09:17:54,PL,ET-145-XZ
E10,2025-06-03,09:17:57,VL,GR-156-RK
E10,2025-06-03,09:18:00,VL,VX-005-QW
E10,2025-06-03,09:18:02,VL,FL-958-RT
E10,2025-06-03,09:18:03,PL,LE0297*
E10,2025-06-03,09:18:04,PL,6917 YK 56
E10,2025-06-03,09:18:06,VL,GL-693-HW
E10,2025-06-03,09:18:08,VL,HB-452-TK
E10,2025-06-03,09:18:43,VL,EV-020-YL
E10,2025-06-03,09:19:01,VL,FV-052-XZ
E10,2025-06-03,09:19:04,VL,GZ-352-DD
E10,2025-06-03,09:19:10,VL,EP-816-YT
E10,2025-06-03,09:19:12,VL,AJ-097-RG
E10,2025-06-03,09:19:15,VL,CT-200-MZ
E10,2025-06-03,09:19:17,VL,FS-358-JJ
E10,2025-06-03,09:19:19,VL,GN-919-TY
E10,2025-06-03,09:19:22,VL,FB-482-SK
E10,2025-06-03,09:19:25,VL,FF-028-DJ
E10,2025-06-03,09:19:29,VL,GD-020-NE
E10,2025-06-03,09:19:30,VL,FE-688-NQ
E10,2025-06-03,09:20:01,VL,FT-168-KP
E10,2025-06-03,09:20:09,VL,GJ-648-VG
E10,2025-06-03,09:20:23,VL,AA-197-WA
E10,2025-06-03,09:20:27,VL,5897 XY 56
E10,2025-06-03,09:20:32,VL,ET-057-QC
E10,2025-06-03,09:21:02,VL,HC-910-FH
E10,2025-06-03,09:21:09,VL,AW-586-RM
E10,2025-06-03,09:21:12,VL,FK-704-WB
E10,2025-06-03,09:21:13,VL,GR-859-DA
E10,2025-06-03,09:21:17,PL,CC-239-FA
E10,2025-06-03,09:21:23,BUS,DT-390-JK
E10,2025-06-03,09:21:25,VL,BA-852-VL
E10,2025-06-03,09:21:27,VL,EH-408-DF
E10,2025-06-03,09:21:30,INCONNU,FX-129-HK
E10,2025-06-03,09:21:36,VL,BF-011-XJ
E10,2025-06-03,09:22:15,VL,EC-945-LK
E10,2025-06-03,09:22:30,PL,GQ-447-AF
E10,2025-06-03,09:22:34,VL,FK-720-WV
E10,2025-06-03,09:22:35,VL,DD-942-VN
E10,2025-06-03,09:22:57,VL,FA-495-BG
E10,2025-06-03,09:23:07,VL,FS-194-SZ
E10,2025-06-03,09:23:11,VL,CG-555-SD
E10,2025-06-03,09:23:15,PL,ET-784-FE
E10,2025-06-03,09:23:16,PL,508 N 90
E10,2025-06-03,09:23:21,VL,AJ-619-VN
E10,2025-06-03,09:23:24,VL,CE-748-NL
E10,2025-06-03,09:23:26,VL,FZ-260-MV
E10,2025-06-03,09:23:31,VL,EZ-589-JH
E10,2025-06-03,09:23:34,VL,EF-471-WE
E10,2025-06-03,09:23:36,VL,BK-251-BE
E10,2025-06-03,09:24:03,BUS,GQ-597-VV
E10,2025-06-03,09:24:08,VL,CY-478-MX
E10,2025-06-03,09:24:13,VL,DE-398-EJ
E10,2025-06-03,09:24:18,VL,AP-371-JD
E10,2025-06-03,09:24:42,VL,FN-335-CB
E10,2025-06-03,09:24:45,VL,ED-468-VW
E10,2025-06-03,09:24:47,VL,CR-352-RC
E10,2025-06-03,09:24:48,VL,GS-057-KW
E10,2025-06-03,09:24:55,VL,GC-143-ZB
E10,2025-06-03,09:24:58,VL,BZ-844-RE
E10,2025-06-03,09:25:02,VL,BA-433-NE
E10,2025-06-03,09:25:09,VL,GR-559-DV
E10,2025-06-03,09:25:17,VL,FZ-439-RM
E10,2025-06-03,09:25:40,VL,AM-006-DC
E10,2025-06-03,09:25:43,VL,GW-155-PW
E10,2025-06-03,09:26:02,VL,FX-494-YV
E10,2025-06-03,09:26:03,VL,CAM1YV*
E10,2025-06-03,09:26:06,VL,EH-105-LE
E10,2025-06-03,09:26:11,VL,DP-440-ER
E10,2025-06-03,09:26:12,VL,FG-749-VD
E10,2025-06-03,09:26:17,INCONNU,DY-014-BT
E10,2025-06-03,09:26:18,VL,CW-828-BV
E10,2025-06-03,09:26:29,VL,EM-290-CK
E10,2025-06-03,09:26:30,VL,GB-178-BC
E10,2025-06-03,09:27:02,VL,QG-721-YH
E10,2025-06-03,09:27:10,VL,GQ-550-RS
E10,2025-06-03,09:27:25,VL,CG-841-KY
E10,2025-06-03,09:27:27,VL,BN-219-RN
E10,2025-06-03,09:27:33,VL,BW-030-RJ
E10,2025-06-03,09:28:29,VL,EZ-381-KM
E10,2025-06-03,09:28:34,VL,1742 YY 56
E10,2025-06-03,09:28:35,PL,HC-537-KF
E10,2025-06-03,09:28:41,INCONNU,GB-010-MG
E10,2025-06-03,09:28:45,VL,EF-050-LA
E10,2025-06-03,09:28:46,VL,FC-401-WW
E10,2025-06-03,09:28:48,VL,EH-095-LF
E10,2025-06-03,09:29:00,VL,GX-860-ZD
E10,2025-06-03,09:29:02,INCONNU,FF-603-QP
E10,2025-06-03,09:29:07,VL,DD-227-DX
E10,2025-06-03,09:29:26,VL,BD-662-BD
E10,2025-06-03,09:29:30,VL,DR-647-QP
E10,2025-06-03,09:29:42,VL,AK-095-HH
E10,2025-06-03,09:29:47,VL,DM-500-AW
E10,2025-06-03,09:29:50,VL,8513 XZ 56
E10,2025-06-03,09:29:53,VL,EW-632-BG
E10,2025-06-03,09:29:57,VL,FB-755-HW
E10,2025-06-03,09:29:58,PL,EH-246-NJ
E10,2025-06-03,09:30:37,VL,FH-224-YB
E10,2025-06-03,09:30:40,VL,EH-526-TX
E10,2025-06-03,09:30:55,VL,AX-073-ZL
E10,2025-06-03,09:31:01,VL,FB-835-MM
E10,2025-06-03,09:31:03,VL,FR-525-PS
E10,2025-06-03,09:32:01,INCONNU,DW-653-EF
E10,2025-06-03,09:32:04,VL,GC-805-AD
E10,2025-06-03,09:32:06,VL,021JA**
E10,2025-06-03,09:32:07,VL,FK-631-ZB
E10,2025-06-03,09:32:09,VL,BW-724-WM
E10,2025-06-03,09:32:17,VL,GD-940-WD
E10,2025-06-03,09:32:21,VL,GH-367-YB
E10,2025-06-03,09:33:15,INCONNU,HA-674-JA
E10,2025-06-03,09:33:18,VL,EM-143-RM
E10,2025-06-03,09:33:19,VL,FV-812-BR
E10,2025-06-03,09:33:21,VL,AQ-692-KC
E10,2025-06-03,09:33:28,INCONNU,GM-096-NQ
E10,2025-06-03,09:33:31,VL,FJ-589-RQ
E10,2025-06-03,09:33:32,VL,1325 XD 56
E10,2025-06-03,09:33:56,INCONNU,GG-714-ZN
E10,2025-06-03,09:34:25,VL,GK-359-FF
E10,2025-06-03,09:35:25,INCONNU,GB-493-VQ
E10,2025-06-03,09:35:27,VL,AK-003-MP
E10,2025-06-03,09:35:40,VL,FA-313-HY
E10,2025-06-03,09:35:48,VL,GZ-172-FA
E10,2025-06-03,09:35:51,VL,AE-411-EK
E10,2025-06-03,09:35:53,VL,CB-653-TL
E10,2025-06-03,09:36:30,VL,AC-439-HK
E10,2025-06-03,09:36:32,VL,GM-775-YX
E10,2025-06-03,09:36:37,VL,BD-106-WP
E10,2025-06-03,09:36:42,VL,FR-869-VG
E10,2025-06-03,09:36:45,VL,BH-278-TV
E10,2025-06-03,09:36:47,VL,BW-815-NR
E10,2025-06-03,09:36:50,VL,AW-872-XG
E10,2025-06-03,09:36:53,VL,DR-225-GV
E10,2025-06-03,09:37:02,VL,GD-252-HW
E10,2025-06-03,09:37:08,VL,BB-022-KB
E10,2025-06-03,09:37:11,VL,GD-642-QG
E10,2025-06-03,09:37:23,VL,GY-060-NP
E10,2025-06-03,09:37:46,VL,GS-236-HJ
E10,2025-06-03,09:37:54,VL,GK-018-PA
E10,2025-06-03,09:37:58,VL,GW-554-DE
E10,2025-06-03,09:38:08,VL,AN-525-YN
E10,2025-06-03,09:38:09,VL,CK-834-VR
E10,2025-06-03,09:38:14,VL,GP-667-XZ
E10,2025-06-03,09:38:16,VL,FZ-936-HR
E10,2025-06-03,09:38:18,VL,BX-892-FY
E10,2025-06-03,09:39:04,MOTO,D397R**
E10,2025-06-03,09:39:11,PL,7 NY 51
E10,2025-06-03,09:39:21,VL,AG-056-WF
E10,2025-06-03,09:39:23,VL,BZ-309-ZY
E10,2025-06-03,09:39:25,VL,AS-691-XC
E10,2025-06-03,09:39:29,VL,BA-395-DR
E10,2025-06-03,09:39:32,VL,ES-737-HS
E10,2025-06-03,09:39:34,VL,CZ-983-JR
E10,2025-06-03,09:39:36,VL,FL-261-BQ
E10,2025-06-03,09:40:17,VL,CV-512-FJ
E10,2025-06-03,09:40:33,VL,EY-773-VK
E10,2025-06-03,09:40:35,VL,BT-538-VH
E10,2025-06-03,09:40:37,VL,FQ-485-DL
E10,2025-06-03,09:40:39,INCONNU,GW-498-YS
E10,2025-06-03,09:40:43,INCONNU,GA-749-JF
E10,2025-06-03,09:40:44,VL,FT-445-SV
E10,2025-06-03,09:40:48,VL,FH-806-SX
E10,2025-06-03,09:40:53,VL,EC-502-PR
E10,2025-06-03,09:40:55,VL,GD-659-RL
E10,2025-06-03,09:41:05,VL,BL-778-KY
E10,2025-06-03,09:41:25,VL,EZ-885-MB
E10,2025-06-03,09:41:43,VL,GB-689-CH
E10,2025-06-03,09:41:45,VL,CY-059-KT
E10,2025-06-03,09:41:47,VL,GN-101-YA
E10,2025-06-03,09:42:04,VL,AX-366-YV
E10,2025-06-03,09:42:32,INCONNU,FY-683-SY
E10,2025-06-03,09:42:34,VL,DD-892-QK
E10,2025-06-03,09:43:02,VL,CM-710-HG
E10,2025-06-03,09:43:03,VL,DP-843-BL
E10,2025-06-03,09:43:05,VL,GY-579-JW
E10,2025-06-03,09:43:07,VL,CX-654-RC
E10,2025-06-03,09:43:09,VL,EZ-587-MA
E10,2025-06-03,09:43:10,VL,HD-348-GM
E10,2025-06-03,09:43:12,VL,AT-319-YD
E10,2025-06-03,09:43:14,VL,CR-654-PS
E10,2025-06-03,09:43:31,MOTO,BN-442-KJ
E10,2025-06-03,09:43:58,VL,BE-294-RS
E10,2025-06-03,09:44:09,INCONNU,DK-649-RL
E10,2025-06-03,09:44:15,VL,DF-489-VT
E10,2025-06-03,09:44:17,VL,HC-473-DD
E10,2025-06-03,09:44:20,VL,EK-371-CS
E10,2025-06-03,09:44:23,PL,EY-696-AC
E10,2025-06-03,09:44:24,VL,GR-148-GC
E10,2025-06-03,09:44:28,VL,DM-966-ZF
E10,2025-06-03,09:44:33,VL,EQ-271-TN
E10,2025-06-03,09:44:37,VL,ED-921-LP
E10,2025-06-03,09:45:11,PL,EZ-240-XR
E10,2025-06-03,09:45:14,VL,EK-689-KT
E10,2025-06-03,09:45:15,VL,GP-400-ZW
E10,2025-06-03,09:45:17,VL,CAM185WG
E10,2025-06-03,09:45:27,VL,DE-610-KC
E10,2025-06-03,09:45:36,VL,GQ-905-ZN
E10,2025-06-03,09:45:50,VL,EZ-024-BP
E10,2025-06-03,09:45:59,VL,AR-282-LT
E10,2025-06-03,09:46:02,VL,FV-279-DY
E10,2025-06-03,09:46:31,VL,CE-566-DD
E10,2025-06-03,09:46:36,VL,CH-199-ND
E10,2025-06-03,09:46:49,VL,FJ-035-AS
E10,2025-06-03,09:46:51,VL,DV-494-TN
E10,2025-06-03,09:46:52,VL,EJ-003-SH
E10,2025-06-03,09:46:59,INCONNU,GY-303-CR
E10,2025-06-03,09:47:09,VL,FS-274-TN
E10,2025-06-03,09:47:51,VL,AK-135-YK
E10,2025-06-03,09:47:53,VL,GP-216-SK
E10,2025-06-03,09:47:58,VL,BN-658-DG
E10,2025-06-03,09:48:01,VL,EK-510-FB
E10,2025-06-03,09:48:03,VL,K661YM*
E10,2025-06-03,09:48:05,VL,GP-827-QK
E10,2025-06-03,09:48:10,PL,GY-855-DQ
E10,2025-06-03,09:48:13,VL,AR-511-JY
E10,2025-06-03,09:48:17,VL,FN-659-GW
E10,2025-06-03,09:48:21,VL,BN-317-FC
E10,2025-06-03,09:48:27,VL,CK-818-YS
E10,2025-06-03,09:49:09,VL,FV-115-CD
E10,2025-06-03,09:49:21,VL,DK-842-RZ
E10,2025-06-03,09:49:25,INCONNU,BG43UA*
E10,2025-06-03,09:49:28,VL,HB-113-WK
E10,2025-06-03,09:49:30,VL,CT-228-JR
E10,2025-06-03,09:49:32,VL,FP-889-QC
E10,2025-06-03,09:49:39,VL,CG-587-DA
E10,2025-06-03,09:49:42,VL,ED-403-ZS
E10,2025-06-03,09:49:43,VL,F0410**
E10,2025-06-03,09:49:47,VL,AE-195-LX
E10,2025-06-03,09:49:50,VL,CE-486-HN
E10,2025-06-03,09:49:54,VL,FY-118-XS
E10,2025-06-03,09:49:56,VL,DN-645-JM
E10,2025-06-03,09:50:54,INCONNU,EH-259-ZY
E10,2025-06-03,09:50:56,VL,BV-182-ST
E10,2025-06-03,09:50:58,PL,FD-045-NY
E10,2025-06-03,09:50:59,VL,EZ-345-EK
E10,2025-06-03,09:51:04,VL,ER-059-QM
E10,2025-06-03,09:51:06,INCONNU,HB-304-KM
E10,2025-06-03,09:51:09,VL,FG-705-LG
E10,2025-06-03,09:51:12,VL,BF-698-EG
E10,2025-06-03,09:51:15,VL,EJ-470-PW
E10,2025-06-03,09:51:21,PL,AB-423-CF
E10,2025-06-03,09:51:50,VL,AE-778-RE
E10,2025-06-03,09:52:14,INCONNU,GD-405-VJ
E10,2025-06-03,09:52:16,VL,CC-954-RN
E10,2025-06-03,09:52:39,VL,GX-651-VX
E10,2025-06-03,09:52:54,INCONNU,EY-664-ST
E10,2025-06-03,09:53:00,VL,DR-400-ZA
E10,2025-06-03,09:53:06,VL,6764 YK 56
E10,2025-06-03,09:53:17,VL,EG-436-DP
E10,2025-06-03,09:53:21,VL,GB-741-HA
E10,2025-06-03,09:53:24,INCONNU,DK-055-GL
E10,2025-06-03,09:53:27,VL,DL-025-AT
E10,2025-06-03,09:53:32,VL,FQ-987-YL
E10,2025-06-03,09:53:33,VL,CQ-750-RP
E10,2025-06-03,09:53:34,VL,GH-744-AK
E10,2025-06-03,09:53:36,PL,FX-032-ZW
E10,2025-06-03,09:53:43,VL,BP-358-GF
E10,2025-06-03,09:53:48,VL,3349 YS 56
E10,2025-06-03,09:53:53,VL,EY-798-VN
E10,2025-06-03,09:54:27,VL,FP-311-JY
E10,2025-06-03,09:54:38,VL,FP-790-TJ
E10,2025-06-03,09:54:40,VL,DL-269-QQ
E10,2025-06-03,09:54:42,VL,FB-156-PM
E10,2025-06-03,09:54:54,VL,EK-982-KS
E10,2025-06-03,09:54:56,VL,DQ-812-AY
E10,2025-06-03,09:55:02,VL,DH-779-TA
E10,2025-06-03,09:55:50,VL,BZ-385-GX
E10,2025-06-03,09:56:21,VL,GJ-726-CJ
E10,2025-06-03,09:56:44,VL,AJ-603-WS
E10,2025-06-03,09:56:54,VL,DR-476-HS
E10,2025-06-03,09:57:04,VL,GP-122-GD
E10,2025-06-03,09:57:15,VL,EH-658-BX
E10,2025-06-03,09:57:43,VL,FY-212-XD
E10,2025-06-03,09:57:49,VL,GR-691-EH
E10,2025-06-03,09:57:51,VL,FT-499-HJ
E10,2025-06-03,09:57:55,VL,CR-086-SY
E10,2025-06-03,09:57:59,VL,GL-960-FG
E10,2025-06-03,09:58:02,VL,EC-834-PM
E10,2025-06-03,09:58:06,VL,DA-690-KS
E10,2025-06-03,09:58:28,VL,AA-006-GZ
E10,2025-06-03,09:58:48,VL,HD-482-QG
E10,2025-06-03,09:58:54,VL,DY-858-KS
E10,2025-06-03,09:59:02,VL,CM-452-XP
E10,2025-06-03,09:59:03,VL,GQ-916-LD
E10,2025-06-03,09:59:05,VL,BY-798-TL
E10,2025-06-03,09:59:07,VL,FR-883-BF
E10,2025-06-03,09:59:08,VL,CAM1BF*
E10,2025-06-03,09:59:09,VL,GS-615-YJ
E10,2025-06-03,09:59:12,VL,FT-249-PY
E10,2025-06-03,09:59:15,VL,ES-715-HG
E10,2025-06-03,09:59:54,PL,EK-628-WW
E10,2025-06-03,09:59:59,VL,FT-413-RH
E10,2025-06-03,10:00:12,VL,5693 ZC 56
E10,2025-06-03,10:00:14,VL,DH-970-VF
E10,2025-06-03,10:00:17,PL,204FH**
E10,2025-06-03,10:00:18,VL,AD-408-VX
E10,2025-06-03,10:00:20,VL,CS-351-SA
E10,2025-06-03,10:00:22,VL,CW-254-ZX
E10,2025-06-03,10:00:25,VL,FR-328-JX
E10,2025-06-03,10:00:27,VL,GW-864-NS
E10,2025-06-03,10:00:32,VL,BM-164-PE
E10,2025-06-03,10:00:45,PL,GM-508-FM
E10,2025-06-03,10:00:48,VL,GT-558-MN
E10,2025-06-03,10:01:08,VL,FX-841-MB
E10,2025-06-03,10:01:15,VL,FX-919-WY
E10,2025-06-03,10:01:19,VL,EW-121-FE
E10,2025-06-03,10:01:28,VL,DD-336-HQ
E10,2025-06-03,10:02:01,VL,GN-034-ZM
E10,2025-06-03,10:02:13,VL,GK-225-DM
E10,2025-06-03,10:02:16,VL,EZ-622-LS
E10,2025-06-03,10:02:19,VL,GZ-779-WE
E10,2025-06-03,10:02:24,VL,DR-963-CL
E10,2025-06-03,10:02:29,VL,HB-153-QZ
E10,2025-06-03,10:02:32,BUS,BR-399-VY
E10,2025-06-03,10:02:34,VL,2827 YZ 56
E10,2025-06-03,10:03:08,VL,CG-529-WY
E10,2025-06-03,10:03:21,VL,DL-231-AD
E10,2025-06-03,10:03:23,VL,DJ-471-WS
E10,2025-06-03,10:03:27,VL,GY-521-VG
E10,2025-06-03,10:03:31,VL,EY-557-SW
E10,2025-06-03,10:03:33,VL,AR-381-DD
E10,2025-06-03,10:03:34,INCONNU,HB-793-XA
E10,2025-06-03,10:03:39,VL,BE-470-XJ
E10,2025-06-03,10:03:41,VL,GQ-253-XP
E10,2025-06-03,10:03:44,VL,AK-085-JX
E10,2025-06-03,10:04:12,VL,DB-733-VZ
E10,2025-06-03,10:04:23,VL,CA-910-YW
E10,2025-06-03,10:04:25,VL,AT-652-FP
E10,2025-06-03,10:04:28,INCONNU,EN-277-RX
E10,2025-06-03,10:04:35,VL,FR-211-JQ
E10,2025-06-03,10:04:37,VL,GJ-759-ER
E10,2025-06-03,10:05:18,VL,EP-245-PL
E10,2025-06-03,10:05:21,VL,AX-123-TS
E10,2025-06-03,10:05:35,VL,FE-645-FT
E10,2025-06-03,10:05:45,INCONNU,FF-444-HH
E10,2025-06-03,10:06:12,VL,DA-434-FZ
E10,2025-06-03,10:06:15,VL,CP-814-BJ
E10,2025-06-03,10:06:18,VL,CA-788-EM
E10,2025-06-03,10:06:20,VL,AC-001-XJ
E10,2025-06-03,10:06:22,VL,FL-184-AH
E10,2025-06-03,10:06:24,VL,EW-681-BR
E10,2025-06-03,10:06:28,VL,ES-475-GX
E10,2025-06-03,10:06:43,VL,DW-047-AL
E10,2025-06-03,10:06:45,VL,CE-963-BB
E10,2025-06-03,10:06:47,VL,GE-152-GQ
E10,2025-06-03,10:07:15,VL,AH-141-VV
E10,2025-06-03,10:07:20,BUS,HA-506-GE
E10,2025-06-03,10:07:22,VL,FC-377-VA
E10,2025-06-03,10:07:29,PL,FN-692-ZA
E10,2025-06-03,10:07:31,VL,BC-356-ZW
E10,2025-06-03,10:07:47,VL,FR-185-DX
E10,2025-06-03,10:07:48,VL,FV-843-FY
E10,2025-06-03,10:07:50,INCONNU,FD-699-NJ
E10,2025-06-03,10:07:52,VL,FC-460-CA
E10,2025-06-03,10:08:00,PL,GH-045-RV
E10,2025-06-03,10:08:04,VL,GD-396-KV
E10,2025-06-03,10:08:10,VL,EC-814-MY
E10,2025-06-03,10:08:31,VL,EH-024-EB
E10,2025-06-03,10:08:40,VL,GG-501-FZ
E10,2025-06-03,10:08:42,VL,DH-249-AT
E10,2025-06-03,10:08:51,VL,FT-132-WD
E10,2025-06-03,10:08:55,VL,FF-120-AJ
E10,2025-06-03,10:08:57,VL,HA-631-MT
E10,2025-06-03,10:08:59,VL,EZ-216-BB
E10,2025-06-03,10:09:41,VL,EK-401-RH
E10,2025-06-03,10:09:46,VL,BC-708-KG
E10,2025-06-03,10:09:47,VL,ET-794-XT
E10,2025-06-03,10:09:55,VL,EA-560-JR
E10,2025-06-03,10:10:31,INCONNU,FD-737-LB
E10,2025-06-03,10:10:32,VL,CX-954-PK
E10,2025-06-03,10:10:34,VL,DE-582-YE
E10,2025-06-03,10:10:39,VL,DH-125-FJ
E10,2025-06-03,10:10:40,VL,FB-447-LK
E10,2025-06-03,10:10:42,VL,CG-362-QC
E10,2025-06-03,10:10:46,VL,EK-639-CZ
E10,2025-06-03,10:10:48,VL,FD-784-YN
E10,2025-06-03,10:10:52,VL,GZ-098-MC
E10,2025-06-03,10:10:54,VL,AH-817-DC
E10,2025-06-03,10:10:55,PL,FT-596-NC
E10,2025-06-03,10:11:01,VL,ER-232-SN
E10,2025-06-03,10:11:04,VL,EX-053-GY
E10,2025-06-03,10:11:08,VL,EH-092-PA
E10,2025-06-03,10:11:11,VL,GT-263-RH
E10,2025-06-03,10:11:15,VL,FT-180-PJ
E10,2025-06-03,10:11:17,VL,GM-755-TJ
E10,2025-06-03,10:11:20,VL,DH-612-TJ
E10,2025-06-03,10:11:21,VL,GQ-636-WY
E10,2025-06-03,10:11:23,VL,HC-597-ED
E10,2025-06-03,10:12:16,VL,AJ-825-LJ
E10,2025-06-03,10:12:52,VL,GG-011-QH
E10,2025-06-03,10:12:54,VL,WW-413-ZT
E10,2025-06-03,10:12:56,VL,FG-317-CL
E10,2025-06-03,10:13:01,VL,BC-099-VY
E10,2025-06-03,10:13:03,VL,GL-557-EW
E10,2025-06-03,10:13:06,VL,1775 WZ 56
E10,2025-06-03,10:13:09,INCONNU,DD-384-XJ
E10,2025-06-03,10:13:11,VL,EP-052-TJ
E10,2025-06-03,10:13:15,VL,GC-702-PW
E10,2025-06-03,10:13:23,VL,EZ-623-YK
E10,2025-06-03,10:13:59,PL,EV-610-HB
E10,2025-06-03,16:14:03,VL,DP-224-FL
E10,2025-06-03,16:14:10,VL,FZ-351-JQ
E10,2025-06-03,16:14:14,VL,DM-473-VY
E10,2025-06-03,16:14:16,VL,HC-719-BT
E10,2025-06-03,16:14:33,VL,AE-453-WT
E10,2025-06-03,16:14:35,VL,FY-835-CV
E10,2025-06-03,16:14:58,VL,GS-764-DJ
E10,2025-06-03,16:15:00,VL,HB-144-DB
E10,2025-06-03,16:15:07,VL,AH-235-QH
E10,2025-06-03,16:15:09,VL,FW-771-KV
E10,2025-06-03,16:15:12,VL,AA-812-DS
E10,2025-06-03,16:15:15,VL,DY-482-HZ
E10,2025-06-03,16:15:16,VL,DF-192-DC
E10,2025-06-03,16:15:21,VL,CN-228-RB
E10,2025-06-03,16:15:23,VL,GK-018-PA
E10,2025-06-03,16:15:26,VL,GV-590-XR
E10,2025-06-03,16:15:28,VL,FE-575-NP
E10,2025-06-03,16:15:32,VL,GA-845-ZQ
E10,2025-06-03,16:15:34,VL,FD-825-FL
E10,2025-06-03,16:15:36,VL,EQ-058-TH
E10,2025-06-03,16:15:42,VL,CG-238-VG
E10,2025-06-03,16:15:50,VL,EK-808-YG
E10,2025-06-03,16:16:01,VL,GY-837-FA
E10,2025-06-03,16:16:21,VL,EJ-710-CT
E10,2025-06-03,16:16:24,VL,GC-414-RA
E10,2025-06-03,16:16:27,VL,EY-231-LB
E10,2025-06-03,16:16:29,VL,CF-833-QF
E10,2025-06-03,16:16:39,VL,GK-048-HJ
E10,2025-06-03,16:16:45,VL,HB-691-JB
E10,2025-06-03,16:16:48,VL,EL-389-QT
E10,2025-06-03,16:16:52,VL,FN-953-LQ
E10,2025-06-03,16:16:54,VL,BY-028-MK
E10,2025-06-03,16:16:57,VL,AC-109-PJ
E10,2025-06-03,16:17:01,VL,EC-809-QN
E10,2025-06-03,16:17:04,VL,BS-094-DW
E10,2025-06-03,16:17:06,VL,GG-288-YJ
E10,2025-06-03,16:17:08,VL,EN-625-BA
E10,2025-06-03,16:17:10,VL,BD-860-BB
E10,2025-06-03,16:17:19,VL,GA-558-AX
E10,2025-06-03,16:17:25,VL,EN-713-FB
E10,2025-06-03,16:17:45,VL,FC-433-DR
E10,2025-06-03,16:17:49,VL,EE-522-FN
E10,2025-06-03,16:17:51,VL,DQ-450-FY
E10,2025-06-03,16:17:53,VL,ER-988-VE
E10,2025-06-03,16:17:56,VL,AY-654-PA
E10,2025-06-03,16:17:59,VL,BH-148-NR
E10,2025-06-03,16:18:02,VL,AW-586-RM
E10,2025-06-03,16:18:03,VL,AH-234-QT
E10,2025-06-03,16:18:06,VL,FL-632-BY
E10,2025-06-03,16:18:10,VL,GP-497-BL
E10,2025-06-03,16:18:12,VL,EC-818-MW
E10,2025-06-03,16:18:17,VL,AH-813-XV
E10,2025-06-03,16:18:25,VL,BQ-003-VP
E10,2025-06-03,16:18:26,VL,FG-313-PK
E10,2025-06-03,16:18:29,VL,DN-369-LG
E10,2025-06-03,16:18:33,BUS,GF823**
E10,2025-06-03,16:18:34,PL,GS-864-YB
E10,2025-06-03,16:18:43,VL,GG-721-VE
E10,2025-06-03,16:18:49,VL,GH-312-KG
E10,2025-06-03,16:19:07,VL,BP-434-BQ
E10,2025-06-03,16:19:09,VL,FG-844-DD
E10,2025-06-03,16:19:16,VL,GJ-761-ND
E10,2025-06-03,16:19:20,VL,GR-418-KK
E10,2025-06-03,16:19:24,VL,EW-511-ZA
E10,2025-06-03,16:19:27,VL,FZ-982-GL
E10,2025-06-03,16:19:33,VL,CK-212-BJ
E10,2025-06-03,16:19:35,VL,BF-565-KZ
E10,2025-06-03,16:19:38,VL,CQ-662-WH
E10,2025-06-03,16:19:46,VL,GK-380-CJ
E10,2025-06-03,16:19:50,VL,EB-846-AR
E10,2025-06-03,16:19:53,VL,FF-468-SY
E10,2025-06-03,16:19:58,VL,FK-857-AZ
E10,2025-06-03,16:19:59,VL,CAM1AZ*
E10,2025-06-03,16:20:01,VL,GR-061-XV
E10,2025-06-03,16:20:04,VL,EX-544-TQ
E10,2025-06-03,16:20:18,VL,GW-296-KQ
